time,target
2013-07-15 12:00:00,1.30785
2013-07-16 00:00:00,1.3153299999999999
2013-07-16 12:00:00,1.31493
2013-07-17 00:00:00,1.31228
2013-07-17 12:00:00,1.3106200000000001
2013-07-18 00:00:00,1.31113
2013-07-18 12:00:00,1.31026
2013-07-19 00:00:00,1.3140800000000001
2013-07-19 12:00:00,1.31813
2013-07-22 00:00:00,1.31842
2013-07-22 12:00:00,1.31718
2013-07-23 00:00:00,1.32232
2013-07-23 12:00:00,1.3232599999999999
2013-07-24 00:00:00,1.31972
2013-07-24 12:00:00,1.31745
2013-07-25 00:00:00,1.32759
2013-07-25 12:00:00,1.32816
2013-07-26 00:00:00,1.32765
2013-07-26 12:00:00,1.3289
2013-07-29 00:00:00,1.3262
2013-07-29 12:00:00,1.3267
2013-07-30 00:00:00,1.32626
2013-07-30 12:00:00,1.3274
2013-07-31 00:00:00,1.3296299999999999
2013-07-31 12:00:00,1.32366
2013-08-01 00:00:00,1.32096
2013-08-01 12:00:00,1.32119
2013-08-02 00:00:00,1.32798
2013-08-02 12:00:00,1.32819
2013-08-05 00:00:00,1.32611
2013-08-05 12:00:00,1.32877
2013-08-06 00:00:00,1.33073
2013-08-06 12:00:00,1.32863
2013-08-07 00:00:00,1.33365
2013-08-07 12:00:00,1.33613
2013-08-08 00:00:00,1.33814
2013-08-08 12:00:00,1.3383099999999999
2013-08-09 00:00:00,1.3338700000000001
2013-08-09 12:00:00,1.3290600000000001
2013-08-12 00:00:00,1.3299
2013-08-12 12:00:00,1.33074
2013-08-13 00:00:00,1.3260100000000001
2013-08-13 12:00:00,1.3242
2013-08-14 00:00:00,1.32577
2013-08-14 12:00:00,1.32907
2013-08-15 00:00:00,1.33504
2013-08-15 12:00:00,1.33355
2013-08-16 00:00:00,1.33279
2013-08-16 12:00:00,1.33358
2013-08-19 00:00:00,1.33357
2013-08-19 12:00:00,1.3392
2013-08-20 00:00:00,1.34176
2013-08-20 12:00:00,1.34058
2013-08-21 00:00:00,1.33579
2013-08-21 12:00:00,1.3315299999999999
2013-08-22 00:00:00,1.33559
2013-08-22 12:00:00,1.33617
2013-08-23 00:00:00,1.33788
2013-08-23 12:00:00,1.33751
2013-08-26 00:00:00,1.3370199999999999
2013-08-26 12:00:00,1.33436
2013-08-27 00:00:00,1.33905
2013-08-27 12:00:00,1.33743
2013-08-28 00:00:00,1.33404
2013-08-28 12:00:00,1.32585
2013-08-29 00:00:00,1.32374
2013-08-29 12:00:00,1.32343
2013-08-30 00:00:00,1.32195
2013-08-30 12:00:00,1.32216
2013-09-02 00:00:00,1.3195700000000001
2013-09-02 12:00:00,1.31792
2013-09-03 00:00:00,1.31661
2013-09-03 12:00:00,1.31756
2013-09-04 00:00:00,1.32028
2013-09-04 12:00:00,1.31985
2013-09-05 00:00:00,1.31177
2013-09-05 12:00:00,1.31144
2013-09-06 00:00:00,1.31766
2013-09-06 12:00:00,1.31885
2013-09-09 00:00:00,1.32531
2013-09-09 12:00:00,1.32435
2013-09-10 00:00:00,1.3265500000000001
2013-09-10 12:00:00,1.32611
2013-09-11 00:00:00,1.33108
2013-09-11 12:00:00,1.32873
2013-09-12 00:00:00,1.32998
2013-09-12 12:00:00,1.32903
2013-09-13 00:00:00,1.32932
2013-09-13 12:00:00,1.33521
2013-09-16 00:00:00,1.33349
2013-09-16 12:00:00,1.33602
2013-09-17 00:00:00,1.33578
2013-09-17 12:00:00,1.3355299999999999
2013-09-18 00:00:00,1.3508200000000001
2013-09-18 12:00:00,1.35504
2013-09-19 00:00:00,1.35291
2013-09-19 12:00:00,1.35212
2013-09-20 00:00:00,1.35217
2013-09-20 12:00:00,1.35122
2013-09-23 00:00:00,1.34927
2013-09-23 12:00:00,1.34824
2013-09-24 00:00:00,1.34702
2013-09-24 12:00:00,1.35096
2013-09-25 00:00:00,1.35219
2013-09-25 12:00:00,1.34911
2013-09-26 00:00:00,1.3486500000000001
2013-09-26 12:00:00,1.34914
2013-09-27 00:00:00,1.35216
2013-09-27 12:00:00,1.3492600000000001
2013-09-30 00:00:00,1.35215
2013-09-30 12:00:00,1.35432
2013-10-01 00:00:00,1.35241
2013-10-01 12:00:00,1.35307
2013-10-02 00:00:00,1.35811
2013-10-02 12:00:00,1.36054
2013-10-03 00:00:00,1.36215
2013-10-03 12:00:00,1.35991
2013-10-04 00:00:00,1.35565
2013-10-04 12:00:00,1.35732
2013-10-07 00:00:00,1.35766
2013-10-07 12:00:00,1.35757
2013-10-08 00:00:00,1.35727
2013-10-08 12:00:00,1.35271
2013-10-09 00:00:00,1.35232
2013-10-09 12:00:00,1.35221
2013-10-10 00:00:00,1.35253
2013-10-10 12:00:00,1.35761
2013-10-11 00:00:00,1.35372
2013-10-11 12:00:00,1.35589
2013-10-14 00:00:00,1.35591
2013-10-14 12:00:00,1.3507
2013-10-15 00:00:00,1.35256
2013-10-15 12:00:00,1.35311
2013-10-16 00:00:00,1.35334
2013-10-16 12:00:00,1.36195
2013-10-17 00:00:00,1.36723
2013-10-17 12:00:00,1.3691900000000001
2013-10-18 00:00:00,1.36853
2013-10-18 12:00:00,1.36815
2013-10-21 00:00:00,1.36768
2013-10-21 12:00:00,1.36731
2013-10-22 00:00:00,1.37781
2013-10-22 12:00:00,1.37575
2013-10-23 00:00:00,1.3775
2013-10-23 12:00:00,1.3804400000000001
2013-10-24 00:00:00,1.37989
2013-10-24 12:00:00,1.37994
2013-10-25 00:00:00,1.3801999999999999
2013-10-25 12:00:00,1.38079
2013-10-28 00:00:00,1.37829
2013-10-28 12:00:00,1.37596
2013-10-29 00:00:00,1.37465
2013-10-29 12:00:00,1.37589
2013-10-30 00:00:00,1.3721700000000001
2013-10-30 12:00:00,1.36589
2013-10-31 00:00:00,1.3588
2013-10-31 12:00:00,1.35259
2013-11-01 00:00:00,1.3485800000000001
2013-11-01 12:00:00,1.35058
2013-11-04 00:00:00,1.35121
2013-11-04 12:00:00,1.3502100000000001
2013-11-05 00:00:00,1.34717
2013-11-05 12:00:00,1.35063
2013-11-06 00:00:00,1.35149
2013-11-06 12:00:00,1.3504800000000001
2013-11-07 00:00:00,1.34131
2013-11-07 12:00:00,1.34173
2013-11-08 00:00:00,1.33644
2013-11-08 12:00:00,1.33999
2013-11-11 00:00:00,1.3406500000000001
2013-11-11 12:00:00,1.33983
2013-11-12 00:00:00,1.34345
2013-11-12 12:00:00,1.3419699999999999
2013-11-13 00:00:00,1.34816
2013-11-13 12:00:00,1.3428499999999999
2013-11-14 00:00:00,1.34585
2013-11-14 12:00:00,1.34473
2013-11-15 00:00:00,1.34943
2013-11-15 12:00:00,1.35088
2013-11-18 00:00:00,1.35037
2013-11-18 12:00:00,1.34946
2013-11-19 00:00:00,1.35354
2013-11-19 12:00:00,1.35281
2013-11-20 00:00:00,1.3439
2013-11-20 12:00:00,1.34394
2013-11-21 00:00:00,1.34753
2013-11-21 12:00:00,1.3513600000000001
2013-11-22 00:00:00,1.35554
2013-11-22 12:00:00,1.35125
2013-11-25 00:00:00,1.3522
2013-11-25 12:00:00,1.3551199999999999
2013-11-26 00:00:00,1.35666
2013-11-26 12:00:00,1.35989
2013-11-27 00:00:00,1.35776
2013-11-27 12:00:00,1.35915
2013-11-28 00:00:00,1.36025
2013-11-28 12:00:00,1.36073
2013-11-29 00:00:00,1.35901
2013-11-29 12:00:00,1.3544100000000001
2013-12-02 00:00:00,1.35385
2013-12-02 12:00:00,1.35681
2013-12-03 00:00:00,1.35885
2013-12-03 12:00:00,1.35906
2013-12-04 00:00:00,1.35898
2013-12-04 12:00:00,1.35983
2013-12-05 00:00:00,1.36722
2013-12-05 12:00:00,1.36625
2013-12-06 00:00:00,1.37045
2013-12-06 12:00:00,1.371
2013-12-09 00:00:00,1.37351
2013-12-09 12:00:00,1.3743699999999999
2013-12-10 00:00:00,1.37589
2013-12-10 12:00:00,1.37652
2013-12-11 00:00:00,1.3786100000000001
2013-12-11 12:00:00,1.37726
2013-12-12 00:00:00,1.37501
2013-12-12 12:00:00,1.3709799999999999
2013-12-13 00:00:00,1.3737599999999999
2013-12-13 12:00:00,1.3774899999999999
2013-12-16 00:00:00,1.37582
2013-12-16 12:00:00,1.37693
2013-12-17 00:00:00,1.37711
2013-12-17 12:00:00,1.37508
2013-12-18 00:00:00,1.3675
2013-12-18 12:00:00,1.36828
2013-12-19 00:00:00,1.3654899999999999
2013-12-19 12:00:00,1.36588
2013-12-20 00:00:00,1.367
2013-12-20 12:00:00,1.3679700000000001
2013-12-23 00:00:00,1.36957
2013-12-23 12:00:00,1.36734
2013-12-24 00:00:00,1.36794
2013-12-24 12:00:00,1.36895
2013-12-26 00:00:00,1.36889
2013-12-26 12:00:00,1.38038
2013-12-27 00:00:00,1.37462
2013-12-27 12:00:00,1.37633
2013-12-30 00:00:00,1.37937
2013-12-30 12:00:00,1.37632
2013-12-31 00:00:00,1.37876
2013-12-31 12:00:00,1.3758
2014-01-01 12:00:00,1.3724
2014-01-02 00:00:00,1.36643
2014-01-02 12:00:00,1.36462
2014-01-03 00:00:00,1.35874
2014-01-03 12:00:00,1.36167
2014-01-06 00:00:00,1.36334
2014-01-06 12:00:00,1.36413
2014-01-07 00:00:00,1.36138
2014-01-07 12:00:00,1.35835
2014-01-08 00:00:00,1.3574899999999999
2014-01-08 12:00:00,1.36102
2014-01-09 00:00:00,1.36017
2014-01-09 12:00:00,1.3590200000000001
2014-01-10 00:00:00,1.36665
2014-01-10 12:00:00,1.36623
2014-01-13 00:00:00,1.3668
2014-01-13 12:00:00,1.36748
2014-01-14 00:00:00,1.36722
2014-01-14 12:00:00,1.36212
2014-01-15 00:00:00,1.36042
2014-01-15 12:00:00,1.36142
2014-01-16 00:00:00,1.36162
2014-01-16 12:00:00,1.36053
2014-01-17 00:00:00,1.35405
2014-01-17 12:00:00,1.35508
2014-01-20 00:00:00,1.35557
2014-01-20 12:00:00,1.35384
2014-01-21 00:00:00,1.35591
2014-01-21 12:00:00,1.35443
2014-01-22 00:00:00,1.35447
2014-01-22 12:00:00,1.36355
2014-01-23 00:00:00,1.36931
2014-01-23 12:00:00,1.36776
2014-01-24 00:00:00,1.36752
2014-01-24 12:00:00,1.36781
2014-01-27 00:00:00,1.36728
2014-01-27 12:00:00,1.36383
2014-01-28 00:00:00,1.36517
2014-01-28 12:00:00,1.36765
2014-01-29 00:00:00,1.36608
2014-01-29 12:00:00,1.36048
2014-01-30 00:00:00,1.35565
2014-01-30 12:00:00,1.3532600000000001
2014-01-31 00:00:00,1.34849
2014-01-31 12:00:00,1.35106
2014-02-03 00:00:00,1.3525800000000001
2014-02-03 12:00:00,1.3517700000000001
2014-02-04 00:00:00,1.3514300000000001
2014-02-04 12:00:00,1.3510499999999999
2014-02-05 00:00:00,1.35361
2014-02-05 12:00:00,1.35285
2014-02-06 00:00:00,1.35898
2014-02-06 12:00:00,1.35635
2014-02-07 00:00:00,1.36342
2014-02-07 12:00:00,1.3630499999999999
2014-02-10 00:00:00,1.36442
2014-02-10 12:00:00,1.3670499999999999
2014-02-11 00:00:00,1.36372
2014-02-11 12:00:00,1.36381
2014-02-12 00:00:00,1.35948
2014-02-12 12:00:00,1.36659
2014-02-13 00:00:00,1.36787
2014-02-13 12:00:00,1.3694899999999999
2014-02-14 00:00:00,1.36918
2014-02-14 12:00:00,1.37081
2014-02-17 00:00:00,1.37047
2014-02-17 12:00:00,1.37259
2014-02-18 00:00:00,1.37604
2014-02-18 12:00:00,1.37462
2014-02-19 00:00:00,1.37321
2014-02-19 12:00:00,1.36927
2014-02-20 00:00:00,1.37202
2014-02-20 12:00:00,1.37087
2014-02-21 00:00:00,1.3738000000000001
2014-02-21 12:00:00,1.37596
2014-02-24 00:00:00,1.37336
2014-02-24 12:00:00,1.37552
2014-02-25 00:00:00,1.37447
2014-02-25 12:00:00,1.37424
2014-02-26 00:00:00,1.3683100000000001
2014-02-26 12:00:00,1.36542
2014-02-27 00:00:00,1.3708
2014-02-27 12:00:00,1.37919
2014-02-28 00:00:00,1.38016
2014-02-28 12:00:00,1.37814
2014-03-03 00:00:00,1.37361
2014-03-03 12:00:00,1.37626
2014-03-04 00:00:00,1.37395
2014-03-04 12:00:00,1.37184
2014-03-05 00:00:00,1.37361
2014-03-05 12:00:00,1.37391
2014-03-06 00:00:00,1.38596
2014-03-06 12:00:00,1.38865
2014-03-07 00:00:00,1.38746
2014-03-07 12:00:00,1.3873199999999999
2014-03-10 00:00:00,1.38769
2014-03-10 12:00:00,1.38442
2014-03-11 00:00:00,1.38545
2014-03-11 12:00:00,1.38606
2014-03-12 00:00:00,1.39018
2014-03-12 12:00:00,1.39512
2014-03-13 00:00:00,1.38676
2014-03-13 12:00:00,1.38897
2014-03-14 00:00:00,1.39134
2014-03-14 12:00:00,1.38941
2014-03-17 00:00:00,1.39252
2014-03-17 12:00:00,1.39033
2014-03-18 00:00:00,1.39304
2014-03-18 12:00:00,1.39275
2014-03-19 00:00:00,1.38223
2014-03-19 12:00:00,1.37626
2014-03-20 00:00:00,1.37782
2014-03-20 12:00:00,1.37888
2014-03-21 00:00:00,1.37933
2014-03-21 12:00:00,1.37744
2014-03-24 00:00:00,1.3838
2014-03-24 12:00:00,1.38171
2014-03-25 00:00:00,1.3825
2014-03-25 12:00:00,1.37995
2014-03-26 00:00:00,1.3783
2014-03-26 12:00:00,1.3756599999999999
2014-03-27 00:00:00,1.3743699999999999
2014-03-27 12:00:00,1.37359
2014-03-28 00:00:00,1.37513
2014-03-28 12:00:00,1.3784399999999999
2014-03-31 00:00:00,1.37735
2014-03-31 12:00:00,1.37946
2014-04-01 00:00:00,1.3793199999999999
2014-04-01 12:00:00,1.37931
2014-04-02 00:00:00,1.3765100000000001
2014-04-02 12:00:00,1.37648
2014-04-03 00:00:00,1.37168
2014-04-03 12:00:00,1.37089
2014-04-04 00:00:00,1.3701400000000001
2014-04-04 12:00:00,1.37177
2014-04-07 00:00:00,1.37412
2014-04-07 12:00:00,1.37683
2014-04-08 00:00:00,1.37946
2014-04-08 12:00:00,1.37942
2014-04-09 00:00:00,1.38536
2014-04-09 12:00:00,1.38694
2014-04-10 00:00:00,1.38868
2014-04-10 12:00:00,1.38906
2014-04-11 00:00:00,1.3884400000000001
2014-04-11 12:00:00,1.38226
2014-04-14 00:00:00,1.38181
2014-04-14 12:00:00,1.38046
2014-04-15 00:00:00,1.38133
2014-04-15 12:00:00,1.3839000000000001
2014-04-16 00:00:00,1.3816
2014-04-16 12:00:00,1.38595
2014-04-17 00:00:00,1.38131
2014-04-17 12:00:00,1.38185
2014-04-18 00:00:00,1.38068
2014-04-18 12:00:00,1.38249
2014-04-21 00:00:00,1.37944
2014-04-21 12:00:00,1.38052
2014-04-22 00:00:00,1.38053
2014-04-22 12:00:00,1.38394
2014-04-23 00:00:00,1.3816
2014-04-23 12:00:00,1.38274
2014-04-24 00:00:00,1.38312
2014-04-24 12:00:00,1.38412
2014-04-25 00:00:00,1.3833
2014-04-25 12:00:00,1.38653
2014-04-28 00:00:00,1.38497
2014-04-28 12:00:00,1.3863400000000001
2014-04-29 00:00:00,1.38116
2014-04-29 12:00:00,1.38214
2014-04-30 00:00:00,1.38653
2014-04-30 12:00:00,1.38805
2014-05-01 00:00:00,1.3867
2014-05-01 12:00:00,1.38574
2014-05-02 00:00:00,1.38689
2014-05-02 12:00:00,1.38707
2014-05-05 00:00:00,1.3874
2014-05-05 12:00:00,1.3925100000000001
2014-05-06 00:00:00,1.3924699999999999
2014-05-06 12:00:00,1.3921000000000001
2014-05-07 00:00:00,1.39109
2014-05-07 12:00:00,1.39429
2014-05-08 00:00:00,1.38392
2014-05-08 12:00:00,1.38165
2014-05-09 00:00:00,1.37577
2014-05-09 12:00:00,1.37672
2014-05-12 00:00:00,1.37582
2014-05-12 12:00:00,1.37477
2014-05-13 00:00:00,1.3703400000000001
2014-05-13 12:00:00,1.37143
2014-05-14 00:00:00,1.37142
2014-05-14 12:00:00,1.3655300000000001
2014-05-15 00:00:00,1.37101
2014-05-15 12:00:00,1.37107
2014-05-16 00:00:00,1.36933
2014-05-16 12:00:00,1.3719299999999999
2014-05-19 00:00:00,1.37085
2014-05-19 12:00:00,1.3697599999999999
2014-05-20 00:00:00,1.36989
2014-05-20 12:00:00,1.3704399999999999
2014-05-21 00:00:00,1.36856
2014-05-21 12:00:00,1.36802
2014-05-22 00:00:00,1.36561
2014-05-22 12:00:00,1.36196
2014-05-23 00:00:00,1.3628
2014-05-23 12:00:00,1.36468
2014-05-26 00:00:00,1.36438
2014-05-26 12:00:00,1.36449
2014-05-27 00:00:00,1.36334
2014-05-27 12:00:00,1.36192
2014-05-28 00:00:00,1.35921
2014-05-28 12:00:00,1.36172
2014-05-29 00:00:00,1.36017
2014-05-29 12:00:00,1.36139
2014-05-30 00:00:00,1.3633899999999999
2014-05-30 12:00:00,1.3603399999999999
2014-06-02 00:00:00,1.35979
2014-06-02 12:00:00,1.3608799999999999
2014-06-03 00:00:00,1.3627099999999999
2014-06-03 12:00:00,1.36134
2014-06-04 00:00:00,1.36001
2014-06-04 12:00:00,1.36141
2014-06-05 00:00:00,1.36628
2014-06-05 12:00:00,1.36218
2014-06-06 00:00:00,1.36423
2014-06-06 12:00:00,1.36201
2014-06-09 00:00:00,1.35923
2014-06-09 12:00:00,1.35429
2014-06-10 00:00:00,1.35445
2014-06-10 12:00:00,1.35312
2014-06-11 00:00:00,1.35337
2014-06-11 12:00:00,1.35203
2014-06-12 00:00:00,1.35489
2014-06-12 12:00:00,1.35712
2014-06-13 00:00:00,1.35379
2014-06-13 12:00:00,1.3529900000000001
2014-06-16 00:00:00,1.3572199999999999
2014-06-16 12:00:00,1.35626
2014-06-17 00:00:00,1.35462
2014-06-17 12:00:00,1.35574
2014-06-18 00:00:00,1.3587500000000001
2014-06-18 12:00:00,1.36353
2014-06-19 00:00:00,1.3606
2014-06-19 12:00:00,1.36026
2014-06-20 00:00:00,1.35995
2014-06-20 12:00:00,1.35771
2014-06-23 00:00:00,1.36035
2014-06-23 12:00:00,1.36205
2014-06-24 00:00:00,1.36028
2014-06-24 12:00:00,1.36033
2014-06-25 00:00:00,1.36306
2014-06-25 12:00:00,1.36144
2014-06-26 00:00:00,1.3612
2014-06-26 12:00:00,1.3612
2014-06-27 00:00:00,1.3648799999999999
2014-06-27 12:00:00,1.36529
2014-06-30 00:00:00,1.36927
2014-06-30 12:00:00,1.36931
2014-07-01 00:00:00,1.36787
2014-07-01 12:00:00,1.36603
2014-07-02 00:00:00,1.36567
2014-07-02 12:00:00,1.3652
2014-07-03 00:00:00,1.3608799999999999
2014-07-03 12:00:00,1.35881
2014-07-04 00:00:00,1.35944
2014-07-04 12:00:00,1.35956
2014-07-07 00:00:00,1.36056
2014-07-07 12:00:00,1.3593199999999999
2014-07-08 00:00:00,1.36117
2014-07-08 12:00:00,1.36128
2014-07-09 00:00:00,1.36404
2014-07-09 12:00:00,1.36238
2014-07-10 00:00:00,1.36063
2014-07-10 12:00:00,1.3604
2014-07-11 00:00:00,1.36032
2014-07-11 12:00:00,1.3621400000000001
2014-07-14 00:00:00,1.3620700000000001
2014-07-14 12:00:00,1.35972
2014-07-15 00:00:00,1.35679
2014-07-15 12:00:00,1.35351
2014-07-16 00:00:00,1.35251
2014-07-16 12:00:00,1.35315
2014-07-17 00:00:00,1.3525800000000001
2014-07-17 12:00:00,1.3522
2014-07-18 00:00:00,1.35203
2014-07-18 12:00:00,1.35236
2014-07-21 00:00:00,1.35221
2014-07-21 12:00:00,1.3482
2014-07-22 00:00:00,1.34659
2014-07-22 12:00:00,1.34628
2014-07-23 00:00:00,1.34622
2014-07-23 12:00:00,1.34767
2014-07-24 00:00:00,1.34622
2014-07-24 12:00:00,1.3449200000000001
2014-07-25 00:00:00,1.34288
2014-07-25 12:00:00,1.34362
2014-07-28 00:00:00,1.34393
2014-07-28 12:00:00,1.34344
2014-07-29 00:00:00,1.34087
2014-07-29 12:00:00,1.34015
2014-07-30 00:00:00,1.33945
2014-07-30 12:00:00,1.33872
2014-07-31 00:00:00,1.33877
2014-07-31 12:00:00,1.33944
2014-08-01 00:00:00,1.34264
2014-08-01 12:00:00,1.34204
2014-08-04 00:00:00,1.34218
2014-08-04 12:00:00,1.3391600000000001
2014-08-05 00:00:00,1.33712
2014-08-05 12:00:00,1.3358400000000001
2014-08-06 00:00:00,1.33838
2014-08-06 12:00:00,1.33782
2014-08-07 00:00:00,1.3361399999999999
2014-08-07 12:00:00,1.33906
2014-08-08 00:00:00,1.34094
2014-08-08 12:00:00,1.33884
2014-08-11 00:00:00,1.33843
2014-08-11 12:00:00,1.3342100000000001
2014-08-12 00:00:00,1.3367
2014-08-12 12:00:00,1.33569
2014-08-13 00:00:00,1.3363
2014-08-13 12:00:00,1.338
2014-08-14 00:00:00,1.33637
2014-08-14 12:00:00,1.33615
2014-08-15 00:00:00,1.33975
2014-08-15 12:00:00,1.33933
2014-08-18 00:00:00,1.3361100000000001
2014-08-18 12:00:00,1.3345799999999999
2014-08-19 00:00:00,1.33174
2014-08-19 12:00:00,1.32833
2014-08-20 00:00:00,1.32576
2014-08-20 12:00:00,1.3265500000000001
2014-08-21 00:00:00,1.32819
2014-08-21 12:00:00,1.32764
2014-08-22 00:00:00,1.32381
2014-08-22 12:00:00,1.32025
2014-08-25 00:00:00,1.31903
2014-08-25 12:00:00,1.32047
2014-08-26 00:00:00,1.3168199999999999
2014-08-26 12:00:00,1.31818
2014-08-27 00:00:00,1.31935
2014-08-27 12:00:00,1.31859
2014-08-28 00:00:00,1.3183799999999999
2014-08-28 12:00:00,1.3176700000000001
2014-08-29 00:00:00,1.31323
2014-08-29 12:00:00,1.31383
2014-09-01 00:00:00,1.31273
2014-09-01 12:00:00,1.31116
2014-09-02 00:00:00,1.31326
2014-09-02 12:00:00,1.31411
2014-09-03 00:00:00,1.31487
2014-09-03 12:00:00,1.31453
2014-09-04 00:00:00,1.2935699999999999
2014-09-04 12:00:00,1.29548
2014-09-05 00:00:00,1.2951
2014-09-05 12:00:00,1.29457
2014-09-08 00:00:00,1.29001
2014-09-08 12:00:00,1.28854
2014-09-09 00:00:00,1.29404
2014-09-09 12:00:00,1.29459
2014-09-10 00:00:00,1.29157
2014-09-10 12:00:00,1.29215
2014-09-11 00:00:00,1.29233
2014-09-11 12:00:00,1.29234
2014-09-12 00:00:00,1.29643
2014-09-12 12:00:00,1.2923499999999999
2014-09-15 00:00:00,1.29409
2014-09-15 12:00:00,1.29496
2014-09-16 00:00:00,1.29574
2014-09-16 12:00:00,1.29596
2014-09-17 00:00:00,1.28449
2014-09-17 12:00:00,1.28722
2014-09-18 00:00:00,1.2916
2014-09-18 12:00:00,1.28812
2014-09-19 00:00:00,1.28284
2014-09-19 12:00:00,1.28542
2014-09-22 00:00:00,1.28464
2014-09-22 12:00:00,1.28906
2014-09-23 00:00:00,1.2848600000000001
2014-09-23 12:00:00,1.28491
2014-09-24 00:00:00,1.2778
2014-09-24 12:00:00,1.27309
2014-09-25 00:00:00,1.27515
2014-09-25 12:00:00,1.27462
2014-09-26 00:00:00,1.26825
2014-09-26 12:00:00,1.2677800000000001
2014-09-29 00:00:00,1.26887
2014-09-29 12:00:00,1.25976
2014-09-30 00:00:00,1.26307
2014-09-30 12:00:00,1.26125
2014-10-01 00:00:00,1.26185
2014-10-01 12:00:00,1.26372
2014-10-02 00:00:00,1.26696
2014-10-02 12:00:00,1.26213
2014-10-03 00:00:00,1.25145
2014-10-03 12:00:00,1.25436
2014-10-06 00:00:00,1.2653400000000001
2014-10-06 12:00:00,1.25966
2014-10-07 00:00:00,1.26646
2014-10-07 12:00:00,1.26569
2014-10-08 00:00:00,1.27304
2014-10-08 12:00:00,1.2760799999999999
2014-10-09 00:00:00,1.26895
2014-10-09 12:00:00,1.2669000000000001
2014-10-10 00:00:00,1.26272
2014-10-10 12:00:00,1.2680799999999999
2014-10-13 00:00:00,1.27412
2014-10-13 12:00:00,1.26474
2014-10-14 00:00:00,1.2658
2014-10-14 12:00:00,1.26457
2014-10-15 00:00:00,1.28156
2014-10-15 12:00:00,1.2751700000000001
2014-10-16 00:00:00,1.2804
2014-10-16 12:00:00,1.28113
2014-10-17 00:00:00,1.27591
2014-10-17 12:00:00,1.27692
2014-10-20 00:00:00,1.27942
2014-10-20 12:00:00,1.27636
2014-10-21 00:00:00,1.27112
2014-10-21 12:00:00,1.26889
2014-10-22 00:00:00,1.26441
2014-10-22 12:00:00,1.2659099999999999
2014-10-23 00:00:00,1.26447
2014-10-23 12:00:00,1.26444
2014-10-24 00:00:00,1.26681
2014-10-24 12:00:00,1.26678
2014-10-27 00:00:00,1.26947
2014-10-27 12:00:00,1.26977
2014-10-28 00:00:00,1.27355
2014-10-28 12:00:00,1.27392
2014-10-29 00:00:00,1.26377
2014-10-29 12:00:00,1.25869
2014-10-30 00:00:00,1.26047
2014-10-30 12:00:00,1.2576800000000001
2014-10-31 00:00:00,1.25231
2014-10-31 12:00:00,1.25003
2014-11-03 00:00:00,1.24903
2014-11-03 12:00:00,1.25234
2014-11-04 00:00:00,1.25521
2014-11-04 12:00:00,1.2487300000000001
2014-11-05 00:00:00,1.24746
2014-11-05 12:00:00,1.25126
2014-11-06 00:00:00,1.23786
2014-11-06 12:00:00,1.24038
2014-11-07 00:00:00,1.24535
2014-11-07 12:00:00,1.25065
2014-11-10 00:00:00,1.24235
2014-11-10 12:00:00,1.24082
2014-11-11 00:00:00,1.24728
2014-11-11 12:00:00,1.24647
2014-11-12 00:00:00,1.24279
2014-11-12 12:00:00,1.24657
2014-11-13 00:00:00,1.24747
2014-11-13 12:00:00,1.24619
2014-11-14 00:00:00,1.2521499999999999
2014-11-14 12:00:00,1.2495
2014-11-17 00:00:00,1.24491
2014-11-17 12:00:00,1.25098
2014-11-18 00:00:00,1.25311
2014-11-18 12:00:00,1.2542499999999999
2014-11-19 00:00:00,1.25446
2014-11-19 12:00:00,1.2527599999999999
2014-11-20 00:00:00,1.25413
2014-11-20 12:00:00,1.24308
2014-11-21 00:00:00,1.23892
2014-11-21 12:00:00,1.24021
2014-11-24 00:00:00,1.2441
2014-11-24 12:00:00,1.24338
2014-11-25 00:00:00,1.24736
2014-11-25 12:00:00,1.24575
2014-11-26 00:00:00,1.25044
2014-11-26 12:00:00,1.24654
2014-11-27 00:00:00,1.24664
2014-11-27 12:00:00,1.24356
2014-11-28 00:00:00,1.24498
2014-11-28 12:00:00,1.24644
2014-12-01 00:00:00,1.24682
2014-12-01 12:00:00,1.24354
2014-12-02 00:00:00,1.23818
2014-12-02 12:00:00,1.23269
2014-12-03 00:00:00,1.23092
2014-12-03 12:00:00,1.23154
2014-12-04 00:00:00,1.23787
2014-12-04 12:00:00,1.23683
2014-12-05 00:00:00,1.22844
2014-12-05 12:00:00,1.22596
2014-12-08 00:00:00,1.23162
2014-12-08 12:00:00,1.23462
2014-12-09 00:00:00,1.23736
2014-12-09 12:00:00,1.23907
2014-12-10 00:00:00,1.24467
2014-12-10 12:00:00,1.24211
2014-12-11 00:00:00,1.2408
2014-12-11 12:00:00,1.24261
2014-12-12 00:00:00,1.246
2014-12-12 12:00:00,1.242
2014-12-15 00:00:00,1.24345
2014-12-15 12:00:00,1.25098
2014-12-16 00:00:00,1.25102
2014-12-16 12:00:00,1.24616
2014-12-17 00:00:00,1.23406
2014-12-17 12:00:00,1.23028
2014-12-18 00:00:00,1.22856
2014-12-18 12:00:00,1.22744
2014-12-19 00:00:00,1.22224
2014-12-19 12:00:00,1.2263
2014-12-22 00:00:00,1.22285
2014-12-22 12:00:00,1.2234
2014-12-23 00:00:00,1.21721
2014-12-23 12:00:00,1.22029
2014-12-24 00:00:00,1.21891
2014-12-24 12:00:00,1.21934
2014-12-26 00:00:00,1.21773
2014-12-26 12:00:00,1.22079
